fips,name,state,google_place_id
21137,Lincoln County,KY,ChIJgUp3ILK-QogRonx_i6KBMLw
21139,Livingston County,KY,ChIJTYORbtJ2eogR03PdXP374wM
21141,Logan County,KY,ChIJm2hM5SugZYgR_YYYAenSRbY
21143,Lyon County,KY,ChIJjaIu4zv0eogRFcwLVwV1voU
21145,McCracken County,KY,ChIJ8cQHg6YdeogRGhZ_qBG_GMI
21147,McCreary County,KY,ChIJv22878QjXYgRBQAPh_0qhWc
21149,McLean County,KY,ChIJQ1aTHoTsb4gRRQEQm8qYpV0
21151,Madison County,KY,ChIJodMOu4_hQogRKRR7Xp5Vt9Y
21153,Magoffin County,KY,ChIJn8D4MtDsRIgRLTbBS4DVl9I
21155,Marion County,KY,ChIJc8py72EUaIgRw2zatNaL61g
21157,Marshall County,KY,ChIJvUzZFNxceogRmHIiCvsnHCI
21159,Martin County,KY,ChIJH9WUqLaeRYgR69tv2MERFuI
21161,Mason County,KY,ChIJ56HEJr5QQYgRigJFzC4V0Xc
21163,Meade County,KY,ChIJA69NksUraYgRnbtFb_RLcdw
21165,Menifee County,KY,ChIJqzIwuihzRIgR2oO8-Qdp6pQ
21167,Mercer County,KY,ChIJ2wb4LuOAQogRqCPRVURMS2Q
21169,Metcalfe County,KY,ChIJEWdgZ9EtZogR_v2CkgwzTZU
21171,Monroe County,KY,ChIJmfTnLpRHZogRaFdDB9vdBzs
21173,Montgomery County,KY,ChIJC9sP8oa9Q4gR6ODSQcU6sbg
21175,Morgan County,KY,ChIJwSuPznVdRIgRO2YPP85hQho
21177,Muhlenberg County,KY,ChIJPxsqYO-Jb4gRF92hz3PXTI4
21179,Nelson County,KY,ChIJgXKDlhBSaIgRKGQi7rgCRTU
21181,Nicholas County,KY,ChIJa1W8T0zDQ4gRhrLnbwLaRdc
21183,Ohio County,KY,ChIJyWzigbttb4gR9DPu4249zwE
21185,Oldham County,KY,ChIJ2xlgmB6QaYgRgqdC2XbWvVw
21187,Owen County,KY,ChIJmQaUWx4AQogRB94BCweCXTk
21189,Owsley County,KY,ChIJM8Bs66NeQ4gRF0DhMNboxZY
21191,Pendleton County,KY,ChIJQ29dwFybQYgRW_WcpPES_SI
21193,Perry County,KY,ChIJzU3-Mcm3RIgRC-22fsYPANw
21195,Pike County,KY,ChIJZVoNvLVlRYgRw62onBS_BEA
21197,Powell County,KY,ChIJj5r6-PSdQ4gRxCTGax_h5gE
21199,Pulaski County,KY,ChIJq-RDKfrIQogRSTapYRjXqOQ
21201,Robertson County,KY,ChIJpzSd92JiQYgRV63m0vIp2hM
21203,Rockcastle County,KY,ChIJpZomznDYQogRdXEb65zGXFM
21205,Rowan County,KY,ChIJf-AwcY0RRIgRuGVEwC3w6-4
21207,Russell County,KY,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8
21209,Scott County,KY,ChIJOZ9N364jQogRaGUAZ0l4wgw
21211,Shelby County,KY,ChIJRwBxtkG4aYgRWdd_OLZhWTQ
21213,Simpson County,KY,ChIJRcnrypXHZYgR1H7UKYbtZr4
21215,Spencer County,KY,ChIJWZ6CDq25aYgR6tDZr5xaQyA
21217,Taylor County,KY,ChIJXbQYYcxxaIgRPPL6QC6DQfY
21219,Todd County,KY,ChIJJVPnSsoVZYgRRKBzBUd4CM0
21221,Trigg County,KY,ChIJQeArZgDBeogRd77dUle_87U
21223,Trimble County,KY,ChIJXaaRCVYgaogRQoYK_aMORkk
21225,Union County,KY,ChIJsVKpfs9DcIgRTntt5YkHqpY
21227,Warren County,KY,ChIJg_FXx4jwZYgRUqp56onlUME
21229,Washington County,KY,ChIJV-hX_Nc2aIgRwnEUsFcAkq8
21231,Wayne County,KY,ChIJ0xWBzJZGXYgR6UYaVKSMr_8
21233,Webster County,KY,ChIJjUuS5QUbcIgRgrjNM1tTbM8
21235,Whitley County,KY,ChIJLzIZHtgXQ4gRTmQxq3iGf08
21237,Wolfe County,KY,ChIJN1VioviGRIgRA3FNRiR5szo
21239,Woodford County,KY,ChIJL1gwbhlkQogRtZRRasTodbY
22001,Acadia Parish,LA,ChIJHWEAP1GtJIYRPs6kwwTWnMI
22003,Allen Parish,LA,ChIJcdHRXy8YO4YRbTnVO_bQD-o
22005,Ascension Parish,LA,ChIJJUDYe_nKJoYREKejGuImN-w
22007,Assumption Parish,LA,ChIJ_fJws4pcIYYRIVAZSmIjJQs
22009,Avoyelles Parish,LA,ChIJeT6oK9saJYYRPXAfqgTnDAo
22011,Beauregard Parish,LA,ChIJne2kz1OmO4YRY3CVcmli9gU
22013,Bienville Parish,LA,ChIJCZQLRBQDMYYRJktcr4tSsrQ
22015,Bossier Parish,LA,ChIJe11Rm_gfMYYRwyhdY2YgxX8
22017,Caddo Parish,LA,ChIJnWXrR_IqMYYRgjlaPQWLnNg
22019,Calcasieu Parish,LA,ChIJH4HcM4SFO4YRdGgQO4Kq6Xs
22021,Caldwell Parish,LA,ChIJtycEqK2-L4YRld5MXzSv0KA
22023,Cameron Parish,LA,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM
22025,Catahoula Parish,LA,ChIJA7IO35KBL4YRZjgWO4ApQQo
22027,Claiborne Parish,LA,ChIJR9sV6eFdMIYRjHCj1utvijk
22029,Concordia Parish,LA,ChIJ8dNEo7iaJYYRfMYC0PCpbok
22031,De Soto Parish,LA,ChIJw431P4fNMIYRNcjETSDWsuQ
22033,East Baton Rouge Parish,LA,ChIJy3RfMmc4JIYRUlLwR_RnY9k
22035,East Carroll Parish,LA,ChIJyfZVfMG0LoYRzdsT22Hw1dw
22037,East Feliciana Parish,LA,ChIJmb5OKaiLJoYRtKQGWSuxxa0
22039,Evangeline Parish,LA,ChIJr11F2q3TJIYRMBq6nv5znhs
22041,Franklin Parish,LA,ChIJB0JWhi4OL4YRhiOyM7JGFwE
22043,Grant Parish,LA,ChIJRbLMIJEHMIYRMmbDHHRCbR4
22045,Iberia Parish,LA,ChIJr1oum0Z-I4YR2AA4qhY6eSE
22047,Iberville Parish,LA,ChIJvYPZxEGrJoYRMZh8THViNiw
22049,Jackson Parish,LA,ChIJd0bIqf3SMYYRm4-LVlN2t8U
22051,Jefferson Parish,LA,ChIJM9Ld2kBeIYYRgG51YN66XG8
22053,Jefferson Davis Parish,LA,ChIJRy2Kd71mO4YRqJpMHyeEDgw
22055,Lafayette Parish,LA,ChIJ5cBAxmqDJIYRbDKIJckJam8
22057,Lafourche Parish,LA,ChIJJ_RjnRn5IIYRLGHAQ3juGOc
22059,LaSalle Parish,LA,ChIJLa86eQv0L4YRzfNX82AZWsY
22061,Lincoln Parish,LA,ChIJzUs1fb_EMYYRCYKLnWkcJ6A
22063,Livingston Parish,LA,ChIJi8YzDO_XJoYR9jhF2ILMmrk
22065,Madison Parish,LA,ChIJ_T3UH4TVLoYRvz2gUQac35w
22067,Morehouse Parish,LA,ChIJs9jVYHeLLoYRejQE3GrczJU
22069,Natchitoches Parish,LA,ChIJyTwkpQVqMIYRGWf1oZyDK4Q
22071,Orleans Parish,LA,ChIJZYIRslSkIIYRtNMiXuhbBts
22073,Ouachita Parish,LA,ChIJL1hax53ML4YROqGTQpbqTEI
22075,Plaquemines Parish,LA,ChIJ6ZWKBiRNnogRjKC5_s4Anjw
22077,Pointe Coupee Parish,LA,ChIJVfUKc4dIJIYRZkOhDo-IvY0
22079,Rapides Parish,LA,ChIJE8mlPf60OoYReAljMHTucxc
22081,Red River Parish,LA,ChIJld0CuVzpMIYRb8xsGAB2J4A
22083,Richland Parish,LA,ChIJNW1aqAqrL4YRy2dlp3XJsZc
22085,Sabine Parish,LA,ChIJ7WCOFmP7OYYR6K17_rjZwBQ
22087,St. Bernard Parish,LA,ChIJFVClfPJ7nogR0GC53lquJAU
22089,St. Charles Parish,LA,ChIJOScLyCS7IIYREuYXuQK4tH0
22091,St. Helena Parish,LA,ChIJWb_9yowdJ4YRUUM4qf6rpgw
22093,St. James Parish,LA,ChIJQ7x_dic7IYYR-1OMwiyz0uI
22095,St. John the Baptist Parish,LA,ChIJwRWewMUsJ4YRUzcXlluoYiE
22097,St. Landry Parish,LA,ChIJ-zZ9XenrJIYRTeDsJEbxzAY
22099,St. Martin Parish,LA,ChIJp_PFGWjzI4YRfmXetcGzu-Y
22101,St. Mary Parish,LA,ChIJu52ZXSjGI4YRx02Ec_tMop8
22103,St. Tammany Parish,LA,ChIJnUNaEnjxnYgR32xPGdaY5Hk
22105,Tangipahoa Parish,LA,ChIJEe3OrWQZJ4YRTnaD6-VVUiQ
22107,Tensas Parish,LA,ChIJ0aOFxYY4L4YRoDSNiRhdSJk
22109,Terrebonne Parish,LA,ChIJs9U9QuigIYYRUA4WGWGx6-M
22111,Union Parish,LA,ChIJ1xERBF0XLoYRSiIMR9PKcC4
22113,Vermilion Parish,LA,ChIJ6T11TFlFI4YRMErZY0uw4FE
22115,Vernon Parish,LA,ChIJe0qnCsBZOoYR38PTR_GBlgo
22117,Washington Parish,LA,ChIJvynQi31-J4YRFHDyyOlY2Xg
22119,Webster Parish,LA,ChIJAc7D1CZrMYYRQpZUsW8B7Dg
22121,West Baton Rouge Parish,LA,ChIJG0fF5OMYJIYRIutaruui2-A
22123,West Carroll Parish,LA,ChIJI-3fDdm4LoYRD63NOgoCrhQ
22125,West Feliciana Parish,LA,ChIJL3Hb9ow0JIYR7GaPYIobsF8
22127,Winn Parish,LA,ChIJF0ItuZdqMIYRhFqK5nWg4qE
23001,Androscoggin County,ME,ChIJB7YSINI_skwR_IwloFODoQ8
23003,Aroostook County,ME,ChIJR0o-4wB0u0wR-XN_UxJDe7A
23005,Cumberland County,ME,ChIJGfsVYqflrUwR7Wk7LavnyfY
23007,Franklin County,ME,ChIJpUQ9qcIesUwRu-Iv7iDRimg
23009,Hancock County,ME,ChIJgfo2CbH7rkwRFLK0XPWyeS0
23011,Kennebec County,ME,ChIJia7iVdb-sUwRniJilSIaVKc
23013,Knox County,ME,ChIJgdVgSIclrEwRJeaGbsZcqpw
23015,Lincoln County,ME,ChIJSUvWWNeUrUwR422SzQQcQdw
23017,Oxford County,ME,ChIJlbVzcXnXs0wRDP5oun1qgUE
23019,Penobscot County,ME,ChIJh1l1O2RRpUwRnj2tZ3JEDnA
23021,Piscataquis County,ME,ChIJQU6bPbXlukwRu-ZqHqKIWkM
23023,Sagadahoc County,ME,ChIJh5f7eTOErUwR8k1T3G6nY3Y
23025,Somerset County,ME,ChIJt6TWqE-DsEwRgFfqclJtrPw
23027,Waldo County,ME,ChIJcxZYhrBsrkwRLdf2fJzpyOk
23029,Washington County,ME,ChIJCwHHaXFQr0wR-mbm1kv_hVY
23031,York County,ME,ChIJiT2Nwn2yskwRaplto06yC0U
24001,Allegany County,MD,ChIJdYfnJvmHyokRUTa6xzpLLdM
24003,Anne Arundel County,MD,ChIJe-j7owgdyIkR8YrzzqpahWQ
24005,Baltimore County,MD,ChIJt4P01q4DyIkRGShgcajgdCc
24009,Calvert County,MD,ChIJN1hNwZZ-t4kRofeKG08N4zc
24011,Caroline County,MD,ChIJITWtO65luIkR9XoMjpi3O5U
24013,Carroll County,MD,ChIJg_-_ysIeyIkRUCeawzpwNrA
24015,Cecil County,MD,ChIJTWb7GUy8x4kR_Qiq2RVzjtE
24017,Charles County,MD,ChIJH-7gtegPt4kRSuCHc6gCWbE
24019,Dorchester County,MD,ChIJTwXEtTKsuYkRIgIIAR-QVa4
24021,Frederick County,MD,ChIJswGodJnVyokRGeb1hydgsnc
24023,Garrett County,MD,ChIJn4u1fhBYtYkR-DfT3USMc8s
24025,Harford County,MD,ChIJ-TfZvkTnx4kRgIG5NP-f8_4
24027,Howard County,MD,ChIJH5jhq5AmyIkRktjkA__Uilo
24029,Kent County,MD,ChIJ44K7zlphx4kRXcFy39IYyik
24031,Montgomery County,MD,ChIJh6O4gzUytokRc2ipdwYZC3g
24033,Prince George's County,MD,ChIJp_ap_s1LtokR_Lf7mF9L8mg
24035,Queen Anne's County,MD,ChIJcbT0bPluuIkRvtIM2ISQ4_Q
24037,St. Mary's County,MD,ChIJUaVdaxnguYkR_TfeqzVXOzg
24039,Somerset County,MD,ChIJ1W4mdJmpuYkR--Qa1QZzp3M
24041,Talbot County,MD,ChIJUc5BDB08uIkRxmR5E2xFSus
24043,Washington County,MD,ChIJ5W-Kkev3yYkRRi6fquUOrYE
24045,Wicomico County,MD,ChIJcZZnckmquYkRruOgnCAfhaE
24047,Worcester County,MD,ChIJX2ImBGsEuYkR32-GGFykvqo
24510,Baltimore city,MD,ChIJt4P01q4DyIkRWOcjQqiWSAQ
25001,Barnstable County,MA,ChIJNznEmus2-4kR1XIbb_9HhCY
25003,Berkshire County,MA,ChIJrwJQrTUP5IkRCymWEwxQmxY
25005,Bristol County,MA,ChIJhYThEwkS5IkRYeaL-tf7h5M
25007,Dukes County,MA,ChIJ5XjbKEAl5YkR3LgllJt1C08
25009,Essex County,MA,ChIJtTxVCm8B5IkRdQoXNfYjl6Q
25011,Franklin County,MA,ChIJaVmtyhXU5okR-8mXYJbqHGQ
25013,Hampden County,MA,ChIJmQwtQe4L5IkRQwTgvlGywCY
25015,Hampshire County,MA,ChIJbe_a8p3W5okR7DabUz5DByk
25017,Middlesex County,MA,ChIJmQwtQe4L5IkRCLDyk1MVcOI
25019,Nantucket County,MA,ChIJa2reu3vc-okRTcifBPmRozM
25021,Norfolk County,MA,ChIJmQwtQe4L5IkR_XElq-CRdoo
25023,Plymouth County,MA,ChIJgZI3cb8O5IkRWOr57wXcX00
25025,Suffolk County,MA,ChIJ6TarW9Sc44kR4nUWuotzEyI
25027,Worcester County,MA,ChIJvzRXoh0M5IkRfk1iMRL05dk
26001,Alcona County,MI,ChIJKzxm1NmnNE0RFTwG-1Vky98
26003,Alger County,MI,ChIJIxabVRvaTk0R2REJ6yBBg0U
26005,Allegan County,MI,ChIJVRRGdfv2GYgRCvLi-oUFp_8
26007,Alpena County,MI,ChIJReRUyw1kM00RtWcMCVRcZ4A
26009,Antrim County,MI,ChIJE0nogdy5Sk0RYk2OtEXN7lI
26011,Arenac County,MI,ChIJD1NxC7ENIYgRE4J6rKLo1ZA
26013,Baraga County,MI,ChIJxU35nhcsUU0RnxY3XRaEYTk
26015,Barry County,MI,ChIJER5N0rMkGIgRx1xTF7tq8vc
26017,Bay County,MI,ChIJffdp7u5mIYgRg_dwzQ3UV8k
26019,Benzie County,MI,ChIJqxY7o4c7HogR6x-lbU8aVTw
26021,Berrien County,MI,ChIJ6XkNtPXFEIgRqbxusYn2818
26023,Branch County,MI,ChIJ6Ur1H8SLF4gR6CMqQVKXNPg
26025,Calhoun County,MI,ChIJqek9tX30F4gRvbOSImk7Dao
26027,Cass County,MI,ChIJ0bDlcNojF4gRwH0Sv2LlMn0
26029,Charlevoix County,MI,ChIJJwwY0vbsSk0RmZ1u0oqQ0lU
26031,Cheboygan County,MI,ChIJBSNW_8ENNU0Rx7XmT6kLfP4
26033,Chippewa County,MI,ChIJO7EXaomeSU0Rfy5ZyVZdjxw
26035,Clare County,MI,ChIJKaTYZthbH4gRGi_zhNuGnxM
26037,Clinton County,MI,ChIJmRdjtXz0IogRf2GUtAcUgQU
26039,Crawford County,MI,ChIJ2y6esGoSIIgR2WYIVmBm4c4
26041,Delta County,MI,ChIJrVBE2G4lTE0RX6cEO1nDg4w
26043,Dickinson County,MI,ChIJQ7puWS47Uk0RnXgZt7IlBn8
26045,Eaton County,MI,ChIJRaIBqYWlIogRL45m2Moubu0
26047,Emmet County,MI,ChIJr4sBRWSDSk0R23iTvfSNjzo
26049,Genesee County,MI,ChIJZxlEtTp5I4gRjxdqahrBdfU
26051,Gladwin County,MI,ChIJ7yWStnWhIYgRKsP6ZTFfl38
26053,Gogebic County,MI,ChIJ1ZQarcSSVk0RB8yPXgUTEeM
26055,Grand Traverse County,MI,ChIJLRa531OwH4gR9Fe-8QP9uQ8
26057,Gratiot County,MI,ChIJsWXjEqBsIogRD2RLRLFiGgg
26059,Hillsdale County,MI,ChIJzxlwWNAMPYgRZTr7fneoup0
26061,Houghton County,MI,ChIJTfO5_mQ7UU0RWG667XtdKyc
26063,Huron County,MI,ChIJF3UQ3Br7JogRYRLmLfk3pfI
26065,Ingham County,MI,ChIJD9W2LEnaIogRAyhZlrTppyY
26067,Ionia County,MI,ChIJtTiltsyfIogRlfEtt9j4TTQ
26069,Iosco County,MI,ChIJIUGqBt0rIYgRfh9yYWU4aCE
26071,Iron County,MI,ChIJs8m_RuziU00RSryFleVOUYo
26073,Isabella County,MI,ChIJiVwjNcwDIogR16fnxhyjLyo
26075,Jackson County,MI,ChIJQc6iKWHfPIgRUve3SJMFTvk
26077,Kalamazoo County,MI,ChIJuf0n9q6eF4gR_Y1LA3Eg7go
26079,Kalkaska County,MI,ChIJz7sWS7vvH4gRzdzJ4ayV2Po
26081,Kent County,MI,ChIJueNwOGzfGIgR5Y5vLirvnxQ
26083,Keweenaw County,MI,ChIJoVn-QHyhUE0Rt8yuwlpH3xY
26085,Lake County,MI,ChIJSdga63bZHogRM0DIxowXvms
26087,Lapeer County,MI,ChIJzaGfYluMJIgRvCzzEmsbmbQ
26089,Leelanau County,MI,ChIJwQVFc8IyS00R-SPbq47jjxY
26091,Lenawee County,MI,ChIJpVJfhPb5PIgRqPN19hz2xN8
26093,Livingston County,MI,ChIJYW9RfTBHI4gRHXrtLIsR864
26095,Luce County,MI,ChIJt7sYO8r9SE0R7e5VZGnvdoA
26097,Mackinac County,MI,ChIJ1xM7aBxPSk0RATSzCI_u15U
26099,Macomb County,MI,ChIJI5_BOQ_OJIgRZ1Bcmc7XXIs
26101,Manistee County,MI,ChIJRWp_YrpCHogRPxUSaocrMSM
26103,Marquette County,MI,ChIJk7EPuTXEUU0R54RXYiR8OBE
26105,Mason County,MI,ChIJYxH9iSMUHIgRFW2Lv6ozBaA
26107,Mecosta County,MI,ChIJGQJQyqrGGIgRNx1OO8SdkS8
26109,Menominee County,MI,ChIJA1DaGn-AUk0RrExH-oHLJ3o
26111,Midland County,MI,ChIJ_1_Cz1k6IogRq9uhRYxRo7I
26113,Missaukee County,MI,ChIJXyvW_UQMH4gRO9Pk2fo-wvI
26115,Monroe County,MI,ChIJ0yMoNdhmO4gR5ZubrvcyyZM
26117,Montcalm County,MI,ChIJ3wtUfRbzGIgRFa43Qh1oe_4
26119,Montmorency County,MI,ChIJkR7VZiHbNE0Rin4livsRy1Y
26121,Muskegon County,MI,ChIJG_DdiT_cG4gRf6y3qKVa8fw
26123,Newaygo County,MI,ChIJC6ndsmEZGYgR-4VzGiNqDhU
26125,Oakland County,MI,ChIJ2S-UKKSNJIgRO9LSPL-n88Y
26127,Oceana County,MI,ChIJIUZfB8fzG4gRHSqMbCV0uXg
26129,Ogemaw County,MI,ChIJe2TeI8TtIIgR_27gean5m7Q
26131,Ontonagon County,MI,ChIJU9jqgLYhV00R3S5CiZBfda0
26133,Osceola County,MI,ChIJK2uE5T0_H4gRf2eQgmhgCf4
26135,Oscoda County,MI,ChIJ80YfTdnPNE0RPSljqUtR_uA
26137,Otsego County,MI,ChIJub9HR30WNU0RRSY1VwqC-qg
26139,Ottawa County,MI,ChIJ7X2iC_iIGYgRBPwpw5yTx1c
26141,Presque Isle County,MI,ChIJpexosVX6NE0R2sru8qUpY_Y
26143,Roscommon County,MI,ChIJA9jWuxg2IIgR_dNWieMs1Ms
26145,Saginaw County,MI,ChIJzakSEePAI4gRERAGr9F7HeA
26147,St. Clair County,MI,ChIJ2ztKkloEJYgRAUoOzUD3jF0
26149,St. Joseph County,MI,ChIJB_ywuOirF4gRKE3yRl5EVQQ
26151,Sanilac County,MI,ChIJ0_YoibvcJYgRyx7sDtOEhZU
26153,Schoolcraft County,MI,ChIJFxqbOZEBTE0RFkj7ESy5Mlo
26155,Shiawassee County,MI,ChIJLbZUtkJrI4gRGiUiYETeFIw
26157,Tuscola County,MI,ChIJ7691BuQPJIgRlXq82U-4uK8
26159,Van Buren County,MI,ChIJa5TvHySxEIgRp6j3qZmVF6M
26161,Washtenaw County,MI,ChIJMx9D1A2wPIgRuLFVuZmuyW4
26163,Wayne County,MI,ChIJDZ6VuYPKJIgR15xhPzwyGyw
26165,Wexford County,MI,ChIJA5ySNHAhH4gRfpB2RxGRCSQ
27001,Aitkin County,MN,ChIJJ4hmahgGsVIR9EY9qBOgIZg
27003,Anoka County,MN,ChIJv_1lwIhEs1IRs0feqjA_JsI
27005,Becker County,MN,ChIJnSU43utpyFIR5ikVbAFI5sM
27007,Beltrami County,MN,ChIJX93tDeEFuVIRo7ysnozzgoU
27009,Benton County,MN,ChIJceDzrNhrtFIRNqYktw82iwY
27011,Big Stone County,MN,ChIJRWF4dn-By1IREvCWf_S99GM
27013,Blue Earth County,MN,ChIJZ0INuV4V9IcRqEVB10xeEqw
27015,Brown County,MN,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ
27017,Carlton County,MN,ChIJRz-jXIwrrlIRROgu_mXNK40
27019,Carver County,MN,ChIJZYcz1Xv99YcRuaaY0AH_6HQ
27021,Cass County,MN,ChIJ7SSeiyM-t1IRjkugTsuxmZ0
27023,Chippewa County,MN,ChIJ8WOMnxnRylIR4I9IKO4RWwU
27025,Chisago County,MN,ChIJ29yPf38MrVIRO4Jz9jgnyj8
27027,Clay County,MN,ChIJ5RcS3T6FyFIR9zcWg_OsdIc
27029,Clearwater County,MN,ChIJNUfWr70EuFIRgoKBwhM9OG0
27031,Cook County,MN,ChIJaavuQD7rp1IRM6QLOyW9oQE
27033,Cottonwood County,MN,ChIJcwGPD2NHi4cRQ3fLel6FBT0
27035,Crow Wing County,MN,ChIJEdk9mzjktlIRH0n3ps6xBY8
27037,Dakota County,MN,ChIJySsC0AvL94cRdzZ2o7jAuWE
27039,Dodge County,MN,ChIJL95tYbM994cRUxGpyeyKixM
27041,Douglas County,MN,ChIJTfsW-FEaylIRLahc9CV-u-Q
27043,Faribault County,MN,ChIJyRfkC9kI9IcRx9r4iRqX61o
27045,Fillmore County,MN,ChIJ3-PZozEn-ocROeCKpjUWyDc
27047,Freeborn County,MN,ChIJJauksfcz8YcRuQQWHlxvv1Q
27049,Goodhue County,MN,ChIJuYG8uD9294cRygH6R6i3lWE
27051,Grant County,MN,ChIJhc-LlpbRy1IRGMqOc9lZh3s
27053,Hennepin County,MN,ChIJpe7ZFZId9ocRnkR32F9xAcw
27055,Houston County,MN,ChIJb5Hi5drg-4cReyUQpO3sXVM
27057,Hubbard County,MN,ChIJ-feQRteQt1IR8E2DpaYsjwU
27059,Isanti County,MN,ChIJ9cUkAS6hs1IRjO0HIWFGQvA
27061,Itasca County,MN,ChIJfQYRjml4ulIRU-9TvbZsloU
27063,Jackson County,MN,ChIJrTmVKENRi4cRYehVnj6_L3E
27065,Kanabec County,MN,ChIJ49NupfjNs1IRoCUPt-jr0hA
27067,Kandiyohi County,MN,ChIJB8oY1opltVIRY69fDPMUwB8
27069,Kittson County,MN,ChIJsVp-AFo6wVIRm-EAiHlPGak
27071,Koochiching County,MN,ChIJgcEIzLDepFIRNxd0zNJFQSs
27073,Lac qui Parle County,MN,ChIJ07J6k146y1IRAd3pBUTzzMU
27075,Lake County,MN,ChIJTbAJ23weplIRYb6p4g2HdNU
27077,Lake of the Woods County,MN,ChIJKSs5hDQtuVIRUj7ANrRy0u8
27079,Le Sueur County,MN,ChIJpSIy1CyH9ocRckAuQtqlMGk
27081,Lincoln County,MN,ChIJQ8t63nkyiocRCCav9rgKgHY
27083,Lyon County,MN,ChIJ0avT1ddFiocRCV6NOZyt20M
27085,McLeod County,MN,ChIJN6yZKFCC9YcRsBdH8ZHGEBs
27087,Mahnomen County,MN,ChIJV1XZze4IyFIRikzVSebddyc
27089,Marshall County,MN,ChIJ3-5Gpg1Ox1IRnYJ30B-kxpI
27091,Martin County,MN,ChIJfz9h57GC9IcRY7LE9UuwIUw
27093,Meeker County,MN,ChIJ-bB0vdQgtVIRp6JMMx-9ka4
27095,Mille Lacs County,MN,ChIJ6aDbQdnBs1IRPTeOuyWKiIg
27097,Morrison County,MN,ChIJSySYQ0eftlIRwC6i6qFRT8A
27099,Mower County,MN,ChIJe8xmnMK38IcR7_ESo0awubU
27101,Murray County,MN,ChIJ6bNltJMKi4cRHE1f6SUwJM4
27103,Nicollet County,MN,ChIJH7Caf-NT9IcRPniHkZM03VM
27105,Nobles County,MN,ChIJUb66LEV_i4cRJFURhz6nzwo
27107,Norman County,MN,ChIJ0-5JvcUnxlIRB2p_CtETZnk
27109,Olmsted County,MN,ChIJp2BpCw7k-YcR57Y_V8-Or0Q
27111,Otter Tail County,MN,ChIJFTrS1rmjyVIR4o6I4LmeIsc
27113,Pennington County,MN,ChIJcRe64uhzx1IRy8OCM-JaVlk
27115,Pine County,MN,ChIJFfuO40saslIRhYx-cZ6u1RE
27117,Pipestone County,MN,ChIJN3TySqPEi4cRcQ4XLlOEqUg
27119,Polk County,MN,ChIJFTdx5tq1x1IR28y7zOVUfjU
27121,Pope County,MN,ChIJSXpEj1ZvylIRcIrBOZXlNqA
27123,Ramsey County,MN,ChIJfyBkuQrV94cRJQ5Uv1531bM
27125,Red Lake County,MN,ChIJ65ZsuTWnx1IRB2gXap2uh4E
27127,Redwood County,MN,ChIJl3SlWffQiocR0IOPNQz78Qc
27129,Renville County,MN,ChIJXek99vJL9YcRp_q_zlLCgF4
27131,Rice County,MN,ChIJL9Fi4rFZ9ocRLszCJpE1754
27133,Rock County,MN,ChIJDx4MTFH3i4cRFxtQqT6sBnU
27135,Roseau County,MN,ChIJJ4KgrC9Lv1IRfnlm6Vq7siE
27137,St. Louis County,MN,ChIJvyoH84qNpVIRt3pjGNnS1VQ
27139,Scott County,MN,ChIJLym6qK0b9ocROVQtWfTPN7A
27141,Sherburne County,MN,ChIJI5Bu5mp9s1IR7Wk4zB8jpD0
27143,Sibley County,MN,ChIJ5ygCaLm89YcRAXiG_kWmPkI
27145,Stearns County,MN,ChIJ6VQcyH5BtFIRnleWaEY1Fcg
27147,Steele County,MN,ChIJB4miB5ne9ocRWxu7JDGhUtI
27149,Stevens County,MN,ChIJP0_C35Kty1IRXlH9FaeUBgk
27151,Swift County,MN,ChIJnde5PWzvylIRQSP2L7H3ziQ
27153,Todd County,MN,ChIJI3MsnNkMtlIRvVKoyb0GAoM
27155,Traverse County,MN,ChIJq1Oddi30y1IRhZ8hbkDAq6E
27157,Wabasha County,MN,ChIJYw0rLim8-YcRonswvqM9rp8
27159,Wadena County,MN,ChIJXztPezM4tlIRAhxdJUzrMAs
27161,Waseca County,MN,ChIJmzdsy_yi9ocRkG1GfEdBpjo
27163,Washington County,MN,ChIJ_UOxZ3vCslIR_TDTigqnRuU
27165,Watonwan County,MN,ChIJoUYUGQWT9IcRO7ZGX1plFtc
27167,Wilkin County,MN,ChIJtV1HZytByVIRIKJ8P5KFqnY
27169,Winona County,MN,ChIJjbtn1ea9-YcR6tX3keOHDC0
27171,Wright County,MN,ChIJP5pjKIyetFIRf-rFeby3CCY
27173,Yellow Medicine County,MN,ChIJd6pTMY1viocRXvuoid_oaLw
28001,Adams County,MS,ChIJRRKSipXwJYYRwUMfKKrt37w
28003,Alcorn County,MS,ChIJc6pJGwzefYgRBRjzzlx6CuE
28005,Amite County,MS,ChIJyw2QjH1IJoYR7NQfQZPDcpI
28007,Attala County,MS,ChIJgeJmEAIegYgRsbgFIXG9Ono
28009,Benton County,MS,ChIJuVOuzmd-gIgRbN5TVuKBZng
28011,Bolivar County,MS,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ
28013,Calhoun County,MS,ChIJufoFQIzlgIgREjDagcaUs4U
28015,Carroll County,MS,ChIJLXGSJG7egYgRL9_FPAaFJZE
28017,Chickasaw County,MS,ChIJZ3C69n8vgYgRP1W_VSLiTpo
